date, pm25, o3, no2
2017/5/5, , 37, 
2017/5/6, , 40, 
2017/5/7, , 43, 
2017/5/8, , 25, 
2017/5/9, , 20, 
2017/5/10, , 23, 
2017/5/11, , 23, 
2017/5/12, , 34, 
2017/5/13, , 45, 
2017/5/14, , 40, 
2017/5/15, , 31, 
2017/5/16, , 28, 
2017/5/17, , 25, 
2017/5/18, , 26, 
2017/5/19, , 24, 
2017/5/20, , 19, 
2017/5/21, , 24, 
2017/5/22, , 25, 
2017/5/23, , 35, 
2017/5/24, , 41, 
2017/5/25, , 41, 
2017/5/26, , 30, 
2017/5/27, , 27, 
2017/5/28, , 26, 
2017/5/29, , 30, 
2017/5/30, , 37, 
2017/5/31, , 28, 
2017/6/1, , 24, 
2017/6/2, , 20, 
2017/6/3, , 23, 
2017/6/4, , 29, 
2017/6/5, , 35, 
2017/6/6, , 33, 
2017/6/7, , 48, 
2017/6/8, , 55, 
2017/6/9, , 39, 
2017/6/10, , 37, 
2017/6/11, , 31, 
2017/6/12, , 26, 
2017/6/13, , 22, 
2017/6/14, , 10, 
2017/6/16, , 11, 
2017/6/17, , 22, 
2017/6/18, , 18, 
2017/6/19, , 22, 
2017/6/20, , 38, 
2017/6/21, , 38, 
2017/6/22, , 43, 
2017/6/23, , 30, 
2017/6/24, , 31, 
2017/6/25, , 24, 
2017/6/26, , 21, 
2017/6/27, , 16, 
2017/6/28, , 10, 
2017/6/30, , 16, 
2017/1/2, , 29, 
2017/1/3, , 29, 
2017/1/4, , 14, 
2017/1/5, , 17, 
2017/1/6, , 19, 
2017/1/7, , 28, 
2017/1/8, , 30, 
2017/1/9, , 28, 
2017/1/10, , 24, 
2017/1/11, , 28, 
2017/1/12, , 25, 
2017/1/13, , 24, 
2017/1/14, , 15, 
2017/1/15, , 21, 
2017/1/16, , 14, 
2017/1/17, , 11, 
2017/1/18, , 10, 
2017/1/19, , 21, 
2017/1/20, , 15, 
2017/1/21, , 26, 
2017/1/22, , 33, 
2017/1/23, , 31, 
2017/1/24, , 29, 
2017/1/25, , 29, 
2017/1/26, , 27, 
2017/1/27, , 30, 
2017/1/28, , 31, 
2017/1/29, , 30, 
2017/1/30, , 34, 
2017/1/31, , 37, 
2017/2/1, , 31, 
2017/2/2, , 23, 
2017/2/3, , 17, 
2017/2/4, , 14, 
2017/2/5, , 14, 
2017/2/6, , 18, 
2017/2/7, , 24, 
2017/2/8, , 26, 
2017/2/9, , 29, 
2017/2/10, , 31, 
2017/2/11, , 9, 
2017/2/16, , 36, 
2017/2/17, , 32, 
2017/2/18, , 34, 
2017/2/19, , 20, 
2017/2/20, , 27, 
2017/2/21, , 34, 
2017/2/22, , 36, 
2017/2/23, , 37, 
2017/2/28, , 12, 
2017/3/1, , 29, 
2017/3/2, , 36, 
2017/3/3, , 36, 
2017/3/4, , 27, 
2017/3/5, , 19, 
2017/3/6, , 18, 
2017/3/7, , 22, 
2017/3/8, , 23, 
2017/3/9, , 16, 
2017/3/10, , 16, 
2017/3/11, , 16, 
2017/3/12, , 17, 
2017/3/13, , 24, 
2017/3/14, , 29, 
2017/3/15, , 28, 
2017/3/16, , 24, 
2017/3/17, , 24, 
2017/3/18, , 22, 
2017/3/19, , 25, 
2017/3/20, , 26, 
2017/3/21, , 24, 
2017/3/22, , 26, 
2017/3/23, , 28, 
2017/3/24, , 26, 
2017/3/25, , 35, 
2017/3/26, , 26, 
2017/3/27, , 20, 
2017/3/28, , 21, 
2017/3/29, , 26, 
2017/3/30, , 29, 
2017/3/31, , 24, 
