date, pm25, o3, no2, so2, co
2017/8/18, 90, 16, 13, 15, 
2017/8/19, 114, , , , 
2017/8/20, 91, , , , 
2017/8/21, 71, 17, 3, 15, 
2017/8/22, 94, 18, 2, 16, 
2017/8/23, 130, 122, 3, 15, 
2017/8/24, 32, 6, 1, 13, 
2017/8/25, 41, , , 14, 
2017/8/26, 69, , , 15, 
2017/8/27, 66, , , 15, 
2017/8/28, 85, , , 14, 
2017/8/29, 37, , , 14, 
2017/8/30, 36, , , 15, 
2017/8/31, 112, , , 15, 
2017/9/1, 80, , , 15, 
2017/9/2, 59, , , 15, 
2017/9/3, 49, , , 15, 
2017/9/4, 96, , , 15, 
2017/9/5, 86, , , 14, 
2017/9/6, 61, , , , 
2017/9/11, 67, , , , 
2017/9/12, 135, , , , 
2017/9/13, 79, , , , 
2017/9/14, 80, , , , 
2017/9/15, 75, , , , 
2017/9/16, 64, , , , 
2017/9/17, 75, , , , 
2017/9/18, 119, , , 14, 
2017/9/19, 56, , , 14, 
2017/9/20, 47, , , 14, 
2017/9/21, 91, , , 14, 
2017/9/22, 108, , , , 
2017/9/23, 118, , , , 
2017/9/24, 133, , , 13, 
2017/9/25, 124, , , 14, 
2017/9/26, 45, , , 14, 
2017/9/27, 95, , , 14, 
2017/9/28, 105, , , 14, 
2017/9/29, 98, , , 14, 
2017/9/30, 92, , , 13, 
2017/4/1, 98, 14, 34, 16, 
2017/4/2, 136, 16, 36, 17, 
2017/4/3, 142, 9, 20, 13, 
2017/4/4, 88, 12, 17, 13, 
2017/4/5, 86, 13, 14, 13, 
2017/4/6, 89, 18, 12, 12, 
2017/4/7, 80, 20, 11, 12, 
2017/4/8, 92, 18, 14, 13, 
2017/4/9, 99, 18, 18, 14, 
2017/4/10, 128, 15, 28, 14, 
2017/4/11, 136, 12, 19, 13, 
2017/4/12, 110, 14, 55, 15, 
2017/4/13, 117, 14, 75, 14, 
2017/4/14, 129, 4, 39, 12, 
2017/4/15, 102, , , , 
2017/4/16, 77, 19, 69, 12, 
2017/4/17, 72, 17, 36, 12, 
2017/4/18, 81, 22, 51, 13, 
2017/4/19, 117, 15, 27, 13, 
2017/4/20, 106, 14, 22, 13, 
2017/4/21, 106, , , , 
2017/4/22, 50, , , , 
2017/4/23, 111, , , , 
2017/4/24, 114, 13, 24, 13, 
2017/4/25, 92, 16, 25, 13, 
2017/4/26, 113, 15, 19, 13, 
2017/4/27, 82, 17, 29, 14, 
2017/5/3, 106, 16, 22, 13, 
2017/5/4, 105, 10, 26, 13, 
2017/5/5, 94, 13, 24, 13, 
2017/5/6, 110, 11, 21, 13, 
2017/5/7, 107, 10, 17, 12, 
2017/5/8, 85, 11, 20, 13, 
2017/5/9, 91, 11, 19, 12, 
2017/5/10, 77, 9, 14, 12, 
2017/5/11, 50, 16, 16, 12, 
2017/5/12, 55, 12, 25, 12, 
2017/5/13, 88, 9, 16, 12, 
2017/5/14, 57, 11, 16, 12, 
2017/5/15, 56, 12, 16, 12, 
2017/5/16, 78, , , , 
2017/5/17, 105, 13, 17, 12, 
2017/5/18, 96, 13, 13, 12, 
2017/5/19, 64, 11, 18, 12, 
2017/5/20, 68, 17, 18, 13, 
2017/5/21, 88, 12, 15, 12, 
2017/5/22, 62, 11, 17, 12, 
2017/5/23, 72, 14, 18, 11, 
2017/5/24, 64, 13, 17, 11, 
2017/5/25, 65, 12, 21, 11, 
2017/5/26, 76, 15, 24, 12, 
2017/5/27, 123, 16, 27, 12, 
2017/5/28, 149, 17, 28, 12, 
2017/5/29, 154, , , , 
2017/5/30, 103, 13, 19, 13, 
2017/5/31, 103, 15, 14, 14, 
2017/6/1, 83, 16, 15, 16, 
2017/6/2, 97, 15, 14, 17, 
2017/6/3, 81, 17, 14, 17, 
2017/6/4, 82, 17, 15, 18, 
2017/6/5, 91, 14, 13, 14, 
2017/6/6, 80, 13, 13, 12, 
2017/6/7, 59, 14, 12, 13, 
2017/6/8, 80, 14, 11, 13, 
2017/6/9, 52, 14, 11, 13, 
2017/6/10, 48, , , , 
2017/6/11, 78, 13, 13, 14, 
2017/6/12, 88, 15, 14, 13, 
2017/6/13, 74, 16, 10, 14, 
2017/6/14, 84, 16, 12, 14, 
2017/6/15, 101, 15, 13, 14, 
2017/6/16, 133, 14, 11, 13, 
2017/6/17, 55, 15, 11, 13, 
2017/6/18, 87, 13, 11, 13, 
2017/6/19, 87, , , , 
2017/6/20, 87, 14, 13, 13, 
2017/6/21, 63, 14, 13, 14, 
