date, pm25, pm10
2017/9/15, 99, 
2017/9/16, 65, 
2017/9/17, 45, 
2017/9/18, 53, 
2017/9/19, 13, 
2017/9/20, 14, 
2017/9/21, 24, 
2017/9/22, 29, 
2017/9/23, 22, 
2017/9/24, 26, 
2017/9/25, 29, 
2017/9/26, 30, 
2017/9/27, 31, 
2017/9/28, 32, 
2017/9/29, 32, 
2017/9/30, 17, 
2017/4/1, 40, 
2017/4/2, 32, 
2017/4/3, 33, 
2017/4/4, 37, 
2017/4/5, 43, 
2017/4/6, 45, 
2017/4/7, 27, 
2017/4/8, 28, 
2017/4/9, 33, 
2017/4/10, 32, 
2017/4/11, 33, 
2017/4/12, 32, 
2017/4/13, 29, 
2017/4/14, 29, 
2017/4/15, 27, 
2017/4/16, 39, 
2017/4/17, 36, 
2017/4/18, 34, 
2017/4/19, 36, 
2017/4/20, 39, 
2017/4/21, 37, 
2017/4/22, 36, 
2017/4/23, 30, 
2017/4/24, 23, 
2017/4/25, 32, 
2017/4/26, 27, 
2017/4/27, 30, 
2017/4/28, 29, 
2017/4/29, 33, 
2017/4/30, 30, 
2017/5/1, 26, 
2017/5/2, 33, 
2017/5/3, 34, 
2017/5/4, 33, 
2017/5/5, 35, 
2017/5/6, 31, 
2017/5/7, 34, 
2017/5/8, 39, 
2017/5/9, 39, 
2017/5/10, 45, 
2017/5/11, 52, 
2017/5/12, 28, 
2017/5/13, 27, 
2017/5/14, 28, 
2017/5/15, 28, 
2017/5/16, 32, 
2017/5/17, 30, 
2017/5/18, 35, 
2017/5/19, 39, 
2017/5/20, 45, 
2017/5/21, 42, 
2017/5/22, 43, 
2017/5/23, 42, 
2017/5/24, 28, 
2017/5/25, 33, 
2017/5/26, 35, 
2017/5/27, 38, 
2017/5/28, 51, 
2017/5/29, 43, 
2017/5/30, 47, 
2017/5/31, 34, 
2017/6/1, 32, 
2017/6/2, 21, 
2017/6/3, 34, 
2017/6/4, 36, 
2017/6/5, 36, 
2017/6/6, 45, 
2017/6/13, 14, 
2017/6/14, 12, 
2017/6/15, 18, 
2017/6/16, 9, 
2017/6/17, 13, 
2017/6/18, 13, 
2017/6/19, 10, 
2017/6/20, 14, 
2017/6/21, 8, 
2017/6/22, 14, 
2017/6/23, 19, 
2017/6/26, 24, 
2017/6/27, 18, 
2017/6/28, 42, 
2017/6/29, 13, 
2017/6/30, 19, 
2017/1/2, 37, 
2017/1/3, 49, 
2017/1/4, 50, 
2017/1/5, 69, 
2017/1/6, 96, 
2017/1/7, 92, 
2017/1/8, 44, 
2017/1/9, 49, 
2017/1/10, 43, 
2017/1/11, 54, 
2017/1/12, 81, 
2017/1/13, 86, 
2017/1/14, 103, 
2017/1/15, 82, 
2017/1/16, 114, 
2017/1/17, 100, 
2017/1/18, 53, 
2017/1/19, 32, 
2017/1/20, 48, 
2017/1/21, 38, 
2017/1/22, 35, 
2017/1/23, 47, 
2017/1/24, 40, 
2017/1/25, 46, 
2017/1/26, 51, 
2017/1/27, 61, 
2017/1/28, 78, 
2017/1/29, 72, 
2017/1/30, 70, 
2017/1/31, 48, 
2017/2/1, 58, 
2017/2/2, 46, 
2017/2/3, 36, 
2017/2/4, 51, 
2017/2/5, 41, 
2017/2/6, 30, 
2017/2/7, 49, 
2017/2/8, 53, 
2017/2/9, 35, 
2017/2/10, 28, 
2017/2/11, 40, 
2017/2/12, 70, 
2017/2/13, 66, 
2017/2/14, 59, 
2017/2/15, 52, 
2017/2/16, 34, 
2017/2/17, 40, 
2017/2/18, 46, 
2017/2/19, 36, 
2017/2/20, 32, 
2017/2/21, 46, 
2017/2/22, 41, 
2017/2/23, 62, 
2017/2/24, 51, 
2017/2/25, 54, 
2017/2/26, 41, 
2017/2/27, 40, 
2017/2/28, 31, 
2017/3/1, 28, 
2017/3/2, 34, 
2017/3/3, 32, 
2017/3/4, 31, 
2017/3/5, 33, 
2017/3/6, 31, 
2017/3/7, 36, 
2017/3/8, 39, 
2017/3/9, 35, 
2017/3/10, 30, 
2017/3/11, 35, 
2017/3/12, 32, 
2017/3/13, 41, 
2017/3/14, 28, 
2017/3/15, 23, 
2017/3/16, 28, 
2017/3/17, 39, 
2017/3/18, 28, 
2017/3/19, 33, 
2017/3/20, 34, 
2017/3/21, 33, 
2017/3/22, 33, 
2017/3/23, 33, 
2017/3/24, 33, 
2017/3/25, 28, 
2017/3/26, 29, 
2017/3/27, 31, 
2017/3/28, 26, 
2017/3/29, 30, 
2017/3/30, 32, 
2017/3/31, 44, 
2020/1/1, , 12
2019/6/12, , 29
2019/6/13, , 23
2019/6/14, , 21
2019/6/15, , 23
2019/6/16, , 22
2019/6/17, , 29
2018/12/31, , 15
2018/12/17, , 5
2018/12/18, , 19
2018/6/6, , 29
2018/6/7, , 32
2018/6/8, , 7
2018/6/9, , 12
2018/6/10, , 12
