date, pm10, o3, no2, so2, co
2018/12/26, 7, 7, 22, , 
2018/12/27, 15, 4, 20, , 
2018/12/28, 15, 8, 15, , 
2018/12/29, 12, 23, 5, , 
2018/12/30, 5, , , , 
2018/7/1, 8, 47, 26, , 
2018/7/2, 13, 62, 28, , 
2018/7/3, 15, 69, 30, , 
2018/7/4, 17, 49, 26, , 
2018/7/5, 14, 31, 16, , 
2018/7/6, 9, 43, 11, , 
2018/7/7, 8, 41, 12, , 
2018/7/8, 7, 42, 19, , 
2018/7/9, 11, 27, 14, , 
2018/7/10, 6, 30, 14, , 
2018/7/11, 7, 42, 13, , 
2018/7/12, 8, 44, 21, , 
2018/7/13, 11, 49, 17, , 
2018/7/14, 11, 46, 14, , 
2018/7/15, 10, 54, 27, , 
2018/7/16, 11, 65, 18, , 
2018/7/17, 11, 50, 16, , 
2018/7/18, 11, 52, 29, , 
2018/7/19, 14, 69, 33, , 
2018/7/20, 16, 40, 19, , 
2018/7/21, 12, 39, 12, , 
2018/7/22, 10, 62, 22, , 
2018/7/23, 14, 67, 34, , 
2018/7/24, 15, 45, 30, , 
2018/7/25, 14, 49, 32, , 
2018/7/26, 13, 48, 36, , 
2018/7/27, 12, 60, 20, , 
2018/7/28, 12, 45, 10, , 
2018/7/29, 7, 56, 37, , 
2018/7/30, 13, 66, 33, , 
2018/7/31, 14, 70, 24, , 
2018/8/1, 14, 51, 25, , 
2018/8/2, 16, 61, 39, , 
2018/8/3, 15, 52, 25, , 
2018/8/4, 13, 47, 14, , 
2018/8/5, 10, 50, 26, , 
2018/8/6, 13, 60, 28, , 
2018/8/7, 12, 48, 21, , 
2018/8/8, 11, 57, 24, , 
2018/8/9, 15, 34, 10, , 
2018/8/10, 7, 34, 8, , 
2018/8/11, 6, 49, 14, , 
2018/8/12, 7, 39, 21, , 
2018/8/13, 10, 31, 10, , 
2018/8/14, 5, 37, 16, , 
2018/8/15, 9, 46, 23, , 
2018/8/16, 13, 52, 28, , 
2018/8/17, 11, 56, 12, , 
2018/8/18, 9, 63, 11, , 
2018/8/19, 9, 41, 17, , 
2018/8/20, 10, 45, 23, , 
2018/8/21, 11, 55, 31, , 
2018/8/22, 14, 37, 30, , 
2018/8/23, 14, 31, 12, , 
2018/8/24, 7, 24, 6, , 
2018/8/25, 6, 32, 8, , 
2018/8/26, 5, 31, 15, , 
2018/8/27, 6, 42, 19, , 
2018/8/28, 9, 51, 31, , 
2018/8/29, 16, 38, 9, , 
2018/8/30, 5, 22, 27, , 
2018/8/31, 13, 29, 13, , 
2018/9/1, 8, 24, 11, , 
2018/9/2, 7, 13, 18, , 
2018/9/3, 10, 33, 22, , 
2018/9/4, 14, 46, 30, , 
2018/9/5, 15, 49, 30, , 
2018/9/6, 16, 28, 14, , 
2018/9/7, 8, 34, 15, , 
2018/9/8, 6, 44, 20, , 
2018/9/9, 8, 41, 28, , 
2018/9/10, 10, 39, 25, , 
2018/9/11, 10, 49, 29, , 
2018/9/12, 14, 32, 31, , 
2018/9/13, 16, 26, 21, , 
2018/9/14, 11, 40, 16, , 
2018/9/15, 9, 43, 25, , 
2018/9/16, 10, 45, 37, , 
2018/9/17, 14, 43, 34, , 
2018/9/18, 14, 32, 28, , 
2018/9/19, 9, 44, 27, , 
2018/9/20, 12, 40, 21, , 
2018/9/21, 12, 28, 7, , 
2018/9/22, 7, 21, 5, , 
2018/9/23, 4, 26, 7, , 
2018/9/24, 4, 28, 25, , 
2018/9/25, 10, 27, 32, , 
2018/9/26, 12, 28, 31, , 
2018/9/27, 12, 36, 26, , 
2018/9/28, 15, 28, 22, , 
2018/9/29, 9, 28, 20, , 
2018/9/30, 9, 23, 18, , 
2018/4/1, 8, , 9, , 
2018/4/2, 10, , 22, , 
2018/4/3, 18, , 27, , 
2018/4/4, 25, , 13, , 
2018/4/5, 6, , 26, , 
2018/4/6, 14, , 25, , 
2018/4/7, 13, , 20, , 
2018/4/8, 19, , 34, , 
2018/4/9, 29, , 29, , 
2018/4/10, 32, , 29, , 
2018/4/11, 17, , 26, , 
2018/4/12, 19, , 22, , 
2018/4/13, 16, , 21, , 
2018/4/14, 11, , 22, , 
2018/4/15, 15, , 23, , 
2018/4/16, 19, , 30, , 
2018/4/17, 23, , 39, , 
2018/4/18, 26, , 41, , 
2018/4/19, 27, , 36, , 
