date, pm25, pm10
2018/1/7, 35, 18
2018/1/8, 28, 13
2018/1/9, 14, 12
2018/1/10, 11, 11
2018/1/11, 8, 13
2018/1/12, 15, 18
2018/1/13, 27, 19
2018/1/14, 32, 21
2018/1/15, 35, 21
2018/1/16, 33, 14
2018/1/17, 17, 14
2018/1/18, 17, 18
2018/1/19, 29, 16
2018/1/20, 25, 12
2018/1/21, 12, 13
2018/1/22, 14, 14
2018/1/23, 17, 11
2018/1/24, 9, 11
2018/1/25, 7, 11
2018/1/26, 9, 11
2018/1/27, 8, 12
2018/1/28, 11, 12
2018/1/29, 10, 11
2018/1/30, 10, 23
2018/1/31, 41, 20
2018/2/1, 32, 11
2018/2/2, 10, 13
2018/2/3, 16, 13
2018/2/4, 14, 12
2018/2/5, 17, 13
2018/2/6, 21, 21
2018/2/7, 26, 13
2018/2/8, 13, 13
2018/2/9, 14, 18
2018/2/10, 27, 14
2018/2/11, 16, 14
2018/2/12, 18, 15
2018/2/13, 19, 14
2018/2/14, 17, 19
2018/2/15, 29, 12
2018/2/16, 11, 11
2018/2/17, 8, 11
2018/2/18, 8, 14
2018/2/19, 17, 14
2018/2/20, 18, 17
2018/2/21, 26, 13
2018/2/22, 15, 15
2018/2/23, 22, 11
2018/2/24, 10, 11
2018/2/25, 7, 13
2018/2/26, 16, 14
2018/2/27, 18, 11
2018/2/28, 10, 11
2018/3/1, 10, 11
2018/3/2, 10, 14
2018/3/3, 17, 12
2018/3/4, 11, 13
2018/3/5, 13, 13
2018/3/6, 16, 14
2018/3/7, 17, 10
2018/3/8, 7, 10
2018/3/9, 6, 
2018/3/12, 20, 
2018/3/13, 14, 
2018/3/14, 10, 
2018/3/15, 11, 
2018/3/16, 12, 
2018/3/17, 13, 
2018/3/18, 15, 
2018/3/19, 15, 
2018/3/20, 9, 
2018/3/21, 8, 
2018/3/22, 7, 
2018/3/23, 9, 
2018/3/24, 9, 
2018/3/25, 12, 
2018/3/26, 9, 
2018/3/27, 8, 
2018/3/28, 10, 
2018/3/29, 14, 
2018/3/30, 11, 
2018/3/31, 18, 
2017/10/1, 32, 13
2017/10/2, 32, 12
2017/10/3, 30, 13
2017/10/4, 32, 18
2017/10/5, 45, 28
2017/10/6, 48, 13
2017/10/7, 11, 14
2017/10/8, 17, 15
2017/10/9, 20, 25
2017/10/10, 43, 12
2017/10/11, 11, 12
2017/10/12, 13, 13
2017/10/13, 15, 16
2017/10/14, 23, 19
2017/10/15, 33, 19
2017/10/16, 32, 17
2017/10/17, 27, 16
2017/10/18, 23, 16
2017/10/19, 24, 11
2017/10/20, 8, 
2017/10/23, 32, 20
2017/10/24, 34, 19
2017/10/25, 31, 21
2017/10/26, 37, 31
2017/10/27, 59, 30
2017/10/28, 59, 27
2017/10/29, 56, 16
2017/10/30, 23, 19
2017/10/31, 31, 18
2017/11/1, 29, 12
2017/11/2, 13, 17
2017/11/3, 23, 19
2017/11/4, 30, 13
2017/11/5, 14, 14
2017/11/6, 17, 19
2017/11/7, 33, 22
2017/11/8, 43, 17
2017/11/9, 27, 22
2017/11/10, 37, 28
2017/11/11, 50, 22
2017/11/12, 39, 12
2017/11/13, 12, 17
2017/11/14, 24, 16
