date, pm25, pm10, no2, so2, co
2017/8/21, 65, , 8, , 
2017/8/22, 59, , 11, , 
2017/8/23, 39, , 11, , 
2017/8/24, 52, , 10, , 
2017/8/25, 45, , 7, , 
2017/8/26, 47, , 3, , 
2017/8/27, 54, , 4, , 
2017/8/28, 45, , 5, , 
2017/8/29, 38, , 8, , 
2017/8/30, 46, , 12, , 
2017/8/31, 57, , 7, , 
2017/9/1, 35, , , , 
2017/9/3, 39, , , , 
2017/9/4, 52, , 11, , 
2017/9/5, 80, , , , 
2017/9/9, 28, , 4, , 
2017/9/10, 26, , 7, , 
2017/9/11, 27, , 6, , 
2017/9/12, 36, , 7, , 
2017/9/13, 37, , 6, , 
2017/9/14, 36, , 12, , 
2017/9/15, 56, , 9, , 
2017/9/16, 60, , 6, , 
2017/9/17, 58, , 10, , 
2017/9/18, 64, , 8, , 
2017/9/19, 49, , 16, , 
2017/9/20, 63, , 15, , 
2017/9/21, 82, , 13, , 
2017/9/22, 53, , 13, , 
2017/9/23, 47, , 10, , 
2017/9/24, 52, , 11, , 
2017/9/25, 61, , 13, , 
2017/9/26, 65, , 15, , 
2017/9/27, 81, , 7, , 
2017/9/28, 20, , 10, , 
2017/9/29, 43, , 4, , 
2017/9/30, 22, , 5, , 
2017/4/1, 18, , , , 
2017/4/2, 32, , , , 
2017/4/3, 30, , , , 
2017/4/4, 23, , , , 
2017/4/5, 19, , , , 
2017/4/6, 19, , , , 
2017/4/7, 16, , , , 
2017/4/8, 29, , , , 
2017/4/9, 48, , , , 
2017/4/10, 50, , , , 
2017/4/11, 41, , , , 
2017/4/12, 31, , , , 
2017/4/13, 28, , , , 
2017/4/14, 37, , , , 
2017/4/15, 58, , , , 
2017/4/16, 37, , , , 
2017/4/17, 23, , , , 
2017/4/18, 23, , , , 
2017/4/19, 34, , 8, , 
2017/4/20, 41, , 8, , 
2017/4/21, 39, , 7, , 
2017/4/22, 22, , 4, , 
2017/4/23, 17, , 7, , 
2017/4/24, 27, , 7, , 
2017/4/25, 23, , 6, , 
2017/4/26, 29, , 6, , 
2017/4/27, 45, , 9, , 
2017/4/28, 39, , 8, , 
2017/4/29, 40, , 4, , 
2017/4/30, 51, , 6, , 
2017/5/1, 41, , 4, , 
2017/5/2, 18, , 7, , 
2017/5/3, 25, , 4, , 
2017/5/4, 32, , 7, , 
2017/5/5, 19, , 4, , 
2017/5/6, 17, , 4, , 
2017/5/7, 23, , 10, , 
2017/5/8, 23, , 14, , 
2017/5/9, 44, , 17, , 
2017/5/10, 51, , 12, , 
2017/5/11, 43, , 8, , 
2017/5/12, 23, , 8, , 
2017/5/13, 29, , 6, , 
2017/5/14, 48, , 9, , 
2017/5/15, 23, , 10, , 
2017/5/16, 52, , 10, , 
2017/5/17, 69, , 12, , 
2017/5/18, 70, , 11, , 
2017/5/19, 56, , 7, , 
2017/5/20, 43, , 3, , 
2017/5/21, 37, , 10, , 
2017/5/22, 35, , 8, , 
2017/5/23, 37, , 5, , 
2017/5/24, 32, , 6, , 
2017/5/25, 18, , 9, , 
2017/5/26, 28, , 7, , 
2017/5/27, 46, , 4, , 
2017/5/28, 59, , 4, , 
2017/5/29, 35, , 8, , 
2017/5/30, 49, , 9, , 
2017/5/31, 46, , 11, , 
2017/6/1, 42, , 13, , 
2017/6/2, 55, , 11, , 
2017/6/3, 56, , 8, , 
2017/6/4, 70, , 8, , 
2017/6/5, 56, , 7, , 
2017/6/6, 26, , 8, , 
2017/6/7, 24, , 11, , 
2017/6/8, 30, , 15, , 
2017/6/9, 54, , 5, , 
2017/6/10, 58, , 6, , 
2017/6/11, 63, , 11, , 
2017/6/12, 70, , 11, , 
2017/6/13, 71, , 10, , 
2017/6/14, 62, , 9, , 
2017/6/15, 54, , 9, , 
2017/6/16, 49, , 4, , 
2017/6/17, 41, , 4, , 
2017/6/18, 39, , 7, , 
2017/6/19, 34, , 7, , 
2017/6/20, 28, , 14, , 
2017/6/21, 56, , 6, , 
2017/6/22, 63, , 5, , 
2017/6/23, 25, , 6, , 
2017/6/24, 35, , 8, , 
2017/6/25, 36, , 8, , 
2017/6/26, 27, , 7, , 
2017/6/27, 22, , 8, , 
2017/6/28, 71, , 8, , 
2017/6/29, 59, , 5, , 
2017/6/30, 48, , 5, , 
2017/1/2, 21, , , , 
2017/1/3, 26, , , , 
2017/1/4, 20, , , , 
2017/1/5, 26, , , , 
2017/1/6, 54, , , , 
2017/1/7, 61, , , , 
2017/1/8, 42, , , , 
2017/1/9, 45, , , , 
2017/1/10, 32, , , , 
2017/1/11, 32, , , , 
2017/1/12, 30, , , , 
2017/1/13, 31, , , , 
2017/1/14, 43, , , , 
2017/1/15, 58, , , , 
2017/1/16, 68, , , , 
2017/1/17, 45, , , , 
2017/1/18, 23, , , , 
2017/1/19, 35, , , , 
2017/1/20, 42, , , , 
2017/1/21, 42, , , , 
2017/1/22, 40, , , , 
2017/1/23, 17, , , , 
2017/1/24, 32, , , , 
2017/1/25, 31, , , , 
2017/1/26, 21, , , , 
2017/1/27, 22, , , , 
2017/1/28, 37, , , , 
2017/1/29, 32, , , , 
2017/1/30, 35, , , , 
2017/1/31, 30, , , , 
2017/2/1, 33, , , , 
2017/2/2, 33, , , , 
2017/2/3, 49, , , , 
2017/2/4, 32, , , , 
2017/2/5, 53, , , , 
2017/2/6, 59, , , , 
2017/2/7, 38, , , , 
2017/2/8, 32, , , , 
2017/2/9, 23, , , , 
2017/2/10, 44, , , , 
2017/2/11, 43, , , , 
2017/2/12, 40, , , , 
2017/2/13, 29, , , , 
2017/2/14, 44, , , , 
2017/2/15, 29, , , , 
2017/2/16, 37, , , , 
2017/2/17, 63, , , , 
2017/2/18, 59, , , , 
2017/2/19, 59, , , , 
2017/2/20, 69, , , , 
2017/2/21, 44, , , , 
2017/2/22, 70, , , , 
2017/2/23, 51, , , , 
2017/2/24, 42, , , , 
2017/2/25, 50, , , , 
2017/2/27, 39, , , , 
2017/2/28, 41, , , , 
2017/3/1, 28, , , , 
2017/3/2, 24, , , , 
2017/3/3, 32, , , , 
2017/3/4, 33, , , , 
2017/3/5, 27, , , , 
2017/3/6, 50, , , , 
2017/3/8, 12, , , , 
2017/3/9, 22, , , , 
2017/3/10, 21, , , , 
2017/3/11, 23, , , , 
2017/3/12, 33, , , , 
2017/3/13, 35, , , , 
2017/3/14, 29, , , , 
2017/3/15, 24, , , , 
2017/3/16, 43, , , , 
2017/3/17, 70, , , , 
2017/3/18, 52, , , , 
2017/3/19, 50, , , , 
2017/3/20, 55, , , , 
2017/3/21, 44, , , , 
2017/3/22, 19, , , , 
2017/3/23, 30, , , , 
2017/3/24, 56, , , , 
2017/3/25, 61, , , , 
2017/3/26, 56, , , , 
2017/3/27, 34, , , , 
2017/3/28, 48, , , , 
2017/3/29, 24, , , , 
2017/3/30, 27, , , , 
2017/3/31, 33, , , , 
