date, pm25, o3, no2, so2, co
2018/10/2, 14, 11, 4, 1, 
2018/10/3, 13, 11, 9, 2, 
2018/10/4, 22, 9, 9, 1, 
2018/10/5, 21, 11, 7, 1, 
2018/10/6, 27, 8, 6, 2, 
2018/10/7, 52, 8, 9, 2, 
2018/10/8, 36, 7, 11, 1, 
2018/10/9, 24, 11, 9, 1, 
2018/10/10, 15, 13, 14, 2, 
2018/10/11, 26, 7, 8, 1, 
2018/10/12, 19, 12, 2, 2, 
2018/10/13, 12, 12, 5, 2, 
2018/10/14, 10, 12, 4, 4, 
2018/10/15, 16, 12, 7, 2, 
2018/10/16, 17, 12, 10, 2, 
2018/10/17, 25, 13, 6, 3, 
2018/10/18, 36, 12, 4, 5, 
2018/10/19, 31, 12, 9, 2, 
2018/10/20, 20, 14, 5, 4, 
2018/10/21, 25, 14, 12, 4, 
2018/10/22, 45, 12, 6, 3, 
2018/10/23, 46, 10, 7, 2, 
2018/10/24, 60, 10, 12, 2, 
2018/10/25, 68, 10, 12, 2, 11
2018/10/26, 77, 12, 10, 2, 
2018/10/27, 38, 11, 6, 2, 
2018/10/28, 27, 12, 5, 2, 
2018/10/29, 25, 11, 6, 2, 
2018/10/30, 40, 8, 11, 2, 
2018/10/31, 42, 8, 5, 2, 
2018/11/1, 37, 6, 7, 2, 
2018/11/2, 24, 7, 8, 2, 
2018/11/3, 37, 6, 4, 2, 
2018/11/4, 29, 10, 2, 2, 
2018/11/5, 16, 12, 2, 2, 
2018/11/6, 11, 11, 4, 2, 
2018/11/7, 11, 11, 9, 2, 
2018/11/8, 29, 11, 12, 2, 
2018/11/9, 22, 10, 5, 2, 
2018/11/10, 24, 14, 3, 2, 
2018/11/11, 17, 13, 7, 2, 
2018/11/12, 15, 8, 13, 2, 
2018/11/13, 41, 8, 13, 2, 
2018/11/14, 35, 78, 52, 14, 
2018/11/15, 60, 11, 5, 2, 
2018/11/16, 26, 10, 7, 2, 
2018/11/17, 19, 7, 8, 2, 
2018/11/18, 36, 8, 7, 2, 
2018/11/19, 34, 6, 9, 2, 
2018/11/20, 67, 7, 6, 2, 
2018/11/21, 61, 6, 10, 2, 
2018/11/22, 36, 7, 9, 2, 
2018/11/23, 54, 9, 4, 2, 
2018/11/24, 38, 9, 7, 2, 
2018/11/25, 21, 9, 8, 2, 
2018/11/26, 27, 8, 6, 2, 
2018/11/27, 42, 7, 8, 2, 
2018/11/28, 48, 6, 9, 2, 
2018/11/29, 43, 6, 8, 3, 
2018/11/30, 25, 6, 6, 2, 
2018/12/1, 21, , 2, 2, 
2018/12/2, 34, 5, 7, 3, 
