date, pm25, pm10, o3
2017/9/15, 62, 44, 42
2017/9/16, 61, 28, 37
2017/9/17, 29, 10, 19
2017/9/18, 37, 11, 24
2017/9/19, 44, 21, 31
2017/9/20, 50, 24, 30
2017/9/21, 51, 25, 30
2017/9/22, 46, 20, 26
2017/9/23, 53, 23, 36
2017/9/24, 59, 27, 36
2017/9/25, 48, 20, 32
2017/9/26, 19, 7, 14
2017/9/27, 20, 9, 16
2017/9/28, 28, 16, 30
2017/9/29, 33, 19, 31
2017/9/30, 37, 25, 39
2020/1/1, , 12, 20
2020/1/10, , 8, 23
2020/1/11, , 6, 22
2020/1/12, , 8, 18
2020/1/13, , 8, 16
2019/3/31, , 28, 51
2019/6/14, , 14, 38
2019/6/15, , 11, 39
2019/6/16, , 16, 39
2019/6/17, , 10, 37
2019/6/18, , 10, 34
2019/6/19, , 24, 37
2018/12/31, , 9, 21
2019/2/26, , 11, 33
2019/2/27, , 12, 32
2019/2/28, , 17, 29
2019/3/1, , 13, 37
2019/3/2, , 9, 32
2019/3/3, , 7, 29
2019/3/5, , 12, 31
2019/3/6, , 21, 27
2019/3/7, , 11, 22
2019/3/8, , 7, 32
2019/3/9, , 9, 38
2019/3/10, , 16, 36
2019/3/11, , 7, 25
2019/3/26, , 28, 42
2019/3/27, , 19, 30
2019/3/28, , 9, 22
