date, pm25, pm10, o3, no2, so2
2019/2/19, 36, 12, 40, 2, 
2019/2/20, 30, 21, 41, 2, 1
2019/2/21, 56, 30, 39, 3, 2
2019/2/22, 68, 18, 42, 2, 2
2019/2/23, 53, 17, 42, 2, 2
2019/2/24, 50, 19, 37, 3, 5
2019/2/25, 48, 23, 50, 2, 3
2019/2/26, 55, 12, 38, 3, 2
2019/2/27, 42, 15, 25, 4, 1
2019/2/28, 33, 21, 50, 2, 1
2019/3/1, 54, 27, 47, 2, 2
2019/3/2, 61, 19, 31, 2, 2
2019/3/3, 49, 11, 38, 2, 
2019/3/4, 29, 18, 47, 2, 1
2019/3/5, 49, 17, 31, 4, 2
2019/3/6, 43, 14, 47, 2, 1
2019/3/7, 36, 6, 40, 2, 
2019/3/8, 24, 8, 39, 2, 2
2019/3/9, 22, 11, 39, 2, 1
2019/3/10, 21, 5, 42, 1, 1
2019/3/11, 21, 14, 50, 2, 
2019/3/12, 44, 10, 40, 1, 2
2019/3/13, 28, 11, 43, 2, 1
2019/3/14, 33, 11, 39, 2, 2
2019/3/15, 38, 8, 42, 2, 
2019/3/16, 19, 10, 40, 2, 1
2019/3/17, 33, 11, 38, 2, 2
2019/3/18, 33, 13, 30, 3, 1
2019/3/19, 27, 10, 48, 1, 3
2019/3/20, 25, 20, 47, 2, 1
2019/3/21, 28, 25, 42, 2, 1
2019/3/22, 70, 17, 40, 1, 
2019/3/23, 52, 8, 41, 1, 2
2019/3/24, 30, 12, 39, 3, 4
2019/3/25, 38, 19, 58, 2, 3
2019/3/26, 47, 23, 59, 2, 3
2019/3/27, 51, 17, 50, 2, 3
2019/3/28, 50, 14, 42, 3, 2
2019/3/29, 46, 21, 37, 2, 2
2019/3/30, 49, 14, 47, 1, 1
2019/3/31, 41, 13, 43, 2, 
2018/10/1, 35, 12, 32, 1, 2
2018/10/2, 38, 12, 39, 2, 2
2018/10/3, 46, 15, 23, 1, 1
2018/10/4, 39, 18, 25, 2, 2
2018/10/5, 23, 12, 25, 1, 
2018/10/6, 20, 8, 21, 1, 1
2018/10/7, 29, 7, 26, 2, 
2018/10/8, 29, 12, 40, 2, 1
2018/10/9, 37, 18, 26, 1, 1
2018/10/10, 45, 15, 31, 1, 1
2018/10/11, 38, 7, 31, 1, 1
2018/10/12, 18, 7, 32, 1, 1
2018/10/13, 24, 10, 37, 1, 2
2018/10/14, 32, 17, 34, 2, 2
2018/10/15, 43, 18, 24, 2, 2
2018/10/16, 51, 13, 36, 1, 
2018/10/17, 46, 10, 32, 1, 
2018/10/18, 32, 12, 40, 2, 1
2018/10/19, 41, 6, 37, 1, 1
2018/10/20, 24, 7, 39, 1, 1
2018/10/21, 21, 12, 37, 1, 2
2018/10/22, 33, 15, 27, 1, 2
2018/10/23, 30, 11, 37, 2, 1
2018/10/24, 40, 18, 40, 2, 
2018/10/25, 46, 13, 42, 1, 1
2018/10/26, 29, 11, 42, 2, 1
2018/10/27, 31, 8, 37, 1, 1
2018/10/28, 30, 11, 42, 2, 2
2018/10/29, 34, 11, 38, 2, 2
2018/10/30, 38, 10, 34, 2, 2
2018/10/31, 29, 6, 34, 2, 1
2018/11/1, 25, 6, 34, 1, 
2018/11/2, 20, 6, 32, 2, 
2018/11/3, 24, 10, 37, 2, 2
2018/11/4, 41, 14, 35, 2, 2
2018/11/5, 46, 13, 32, 2, 1
2018/11/6, 37, 10, 39, 2, 1
2018/11/7, 28, 14, 43, 1, 2
2018/11/8, 46, 12, 37, 3, 2
2018/11/9, 35, 13, 41, 2, 2
2018/11/10, 40, 21, 47, 2, 2
2018/11/11, 58, 22, 18, 2, 1
2018/11/12, 53, 8, 20, 3, 1
2018/11/13, 25, 5, 33, 2, 
2018/11/14, 21, 5, 32, 2, 1
2018/11/15, 12, 8, 24, 2, 1
2018/11/16, 25, 9, 32, 2, 2
2018/11/17, 37, 10, 34, 1, 1
2018/11/18, 36, 12, 22, 2, 
2018/11/19, 32, 10, 37, 3, 1
2018/11/20, 36, 18, 26, 3, 2
2018/11/21, 49, 13, 31, 2, 2
2018/11/22, 34, 6, 34, 2, 1
2018/11/23, 25, 8, 32, 2, 2
2018/11/24, 27, 10, 27, 2, 2
2018/11/25, 35, 23, 25, 3, 1
2018/11/26, 55, 27, 27, 3, 2
2018/11/27, 56, 22, 27, 2, 2
2018/11/28, 36, 17, 29, 2, 1
2018/11/29, 46, 21, 35, 2, 1
2018/11/30, 54, 29, 37, 4, 2
2018/12/1, 62, 24, 33, 2, 2
2018/12/2, 56, 25, 25, 3, 2
2018/12/3, 36, 15, 15, 1, 
2018/12/4, 20, 8, 36, 2, 2
2018/12/5, 25, 8, 20, 2, 1
2018/12/6, 25, 10, 29, 2, 2
2018/12/7, 30, 6, 32, 1, 2
2018/12/8, 25, 5, 31, 1, 2
2018/12/9, 21, 5, 25, 3, 2
2018/12/10, 19, 7, 23, 3, 2
2018/12/11, 23, 6, 29, 3, 2
2018/12/12, 24, 10, 31, 2, 2
2018/12/13, 27, 8, 31, 3, 1
2018/12/14, 31, 7, 30, 2, 1
2018/12/15, 23, 9, 18, 2, 2
2018/12/16, 35, 9, 30, 2, 1
2018/12/17, 28, 15, 32, 3, 1
2018/12/18, 39, 12, 35, 3, 2
2018/12/19, 38, 14, 28, 3, 1
2018/12/20, 42, 20, 30, 4, 2
2018/12/21, 42, 18, 15, 4, 1
2018/12/22, 26, 13, 23, 1, 1
2018/12/23, 31, 6, 34, 2, 1
2018/12/24, 26, 10, 25, 3, 1
