date, pm25, pm10, o3, no2, so2
2018/6/27, 15, 30, 38, , 1
2018/6/28, 21, 21, 44, 5, 2
2018/6/29, 24, 22, 50, 5, 2
2018/6/30, 47, 19, 54, 4, 2
2018/1/1, 24, , 26, , 1
2018/1/2, 27, , 16, , 3
2018/1/3, 51, , 29, , 4
2018/1/4, 32, , 28, , 1
2018/1/5, 12, , 28, , 1
2018/1/6, 8, , 28, , 2
2018/1/7, 20, , 14, , 5
2018/1/8, 50, , 22, , 2
2018/1/9, 57, , 17, , 2
2018/1/10, 49, , 15, , 3
2018/1/11, 59, , 24, , 3
2018/1/12, 13, , 29, , 2
2018/1/13, 8, , 30, , 1
2018/1/14, 12, , 17, , 1
2018/1/15, 23, , 11, , 2
2018/1/16, 47, , 24, , 2
2018/1/17, 50, , 26, , 4
2018/1/18, 46, , 23, , 4
2018/1/19, 59, , 28, , 3
2018/1/20, 46, , 21, , 3
2018/1/21, 56, , 4, , 3
2018/1/22, 73, , 24, , 3
2018/1/25, 22, , 21, , 4
2018/1/26, 40, , , , 
2018/1/28, 38, , 24, , 
2018/1/29, 30, , 28, , 4
2018/1/30, 25, , 27, , 2
2018/1/31, 15, , 10, , 2
2018/2/1, 38, , 27, , 1
2018/2/2, 16, , 24, , 1
2018/2/3, 26, , 22, , 
2018/2/4, 24, , 31, , 1
2018/2/5, 23, , 21, , 1
2018/2/6, 44, , 18, , 2
2018/2/7, 40, , 33, , 
2018/2/8, 36, , 26, , 1
2018/2/9, 52, , 14, , 
2018/2/10, 49, , 3, , 
2018/2/11, 25, , 34, , 
2018/2/12, 20, , 28, , 
2018/2/13, 30, , 23, , 4
2018/2/14, 35, , 9, , 
2018/2/15, 51, , 30, , 
2018/2/16, 15, , 29, , 
2018/2/17, 21, , 33, , 
2018/2/18, 33, , 22, , 
2018/2/19, 38, , 15, , 
2018/2/20, 34, , 26, , 
2018/2/21, 22, , 21, , 
2018/2/22, 14, , 19, , 
2018/2/23, 21, , 14, , 
2018/2/24, 34, , 19, , 
2018/2/25, 16, , 31, , 
2018/2/26, 23, , 36, , 1
2018/2/27, 29, , 30, , 
2018/2/28, 25, , 29, , 
2018/3/1, 44, , 32, , 
2018/3/2, 10, , 32, , 
2018/3/3, 10, , 36, , 
2018/3/4, 9, , 33, , 
2018/3/5, 10, , 32, , 
2018/3/6, 26, , 29, , 
2018/3/7, 12, , 33, , 
2018/3/8, 13, , 29, , 
2018/3/9, 17, , 34, , 
2018/3/10, 20, , 35, , 
2018/3/11, 18, , 25, , 1
2018/3/12, 23, , 33, , 
2018/3/13, 15, , 30, , 
2018/3/14, 14, , 31, , 
2018/3/15, 31, , 33, , 
