date, pm25, pm10, o3, no2, co
2018/1/18, 44, , 17, 34, 
2018/1/19, 55, , 22, 27, 
2018/1/20, 55, , , , 
2018/1/21, 35, , 17, 22, 
2018/1/22, 25, , 29, 14, 
2018/1/23, 27, , 30, 16, 
2018/1/24, 26, , 25, 23, 
2018/1/25, 40, , 24, 20, 
2018/1/26, 39, , 32, 7, 
2018/1/27, 24, , , 15, 
2018/1/28, 33, , 19, 20, 
2018/1/29, 38, , 29, 33, 
2018/1/30, 50, , 23, 29, 
2018/1/31, 65, , 23, 19, 
2018/2/1, 49, , 28, 19, 
2018/2/2, 41, , 30, 12, 
2018/2/3, 29, , , 15, 
2018/2/4, 32, , 18, 20, 
2018/2/5, 31, , 24, 19, 
2018/2/6, 33, , 34, 12, 
2018/2/7, 24, , 33, 27, 
2018/2/8, 48, , 27, 30, 
2018/2/9, 50, , 29, 12, 
2018/2/10, 51, , 28, 4, 
2018/2/11, 28, , 26, 14, 
2018/2/12, 34, , 19, 20, 
2018/2/13, 47, , 15, 19, 
2018/2/14, 51, , 9, 14, 
2018/2/15, 27, , 13, 6, 
2018/2/16, 11, , 21, , 
2018/2/17, 16, , 21, , 
2018/2/18, 25, , 21, , 
2018/2/19, 21, , 27, 10, 
2018/2/20, 20, , 27, 12, 
2018/2/21, 25, , 28, 14, 
2018/2/22, 29, , 29, 25, 
2018/2/23, 35, , 41, 5, 
2018/2/24, 26, , , 6, 
2018/2/25, 24, , 15, 20, 
2018/2/26, 44, , 25, 28, 
2018/2/27, 55, , 31, 5, 
2018/2/28, 33, , 35, 13, 
2018/3/1, 20, , 36, 20, 
2018/3/2, 33, , 29, 22, 
2018/3/3, 42, , 33, 7, 
2018/3/4, 31, , 35, 6, 
2018/3/5, 37, , 37, 7, 
2018/3/6, 21, , 41, 10, 
2018/3/7, 26, , 34, 25, 
2018/3/8, 47, , 31, 14, 
2018/3/9, 30, , 33, 6, 
2018/3/10, 20, , 33, , 
2018/3/11, 19, , 36, 14, 
2018/3/12, 20, , 38, 9, 
2018/3/13, 27, , 37, 7, 
2018/3/14, 32, , 32, 8, 
2018/3/15, 53, , 33, 14, 
2018/3/16, 26, , 30, 10, 
2018/3/17, 21, , 38, , 
2018/3/18, 31, , 37, , 
2018/3/19, 17, , 40, 13, 
2018/3/20, 21, , 30, 26, 
2018/3/21, 39, , 26, 17, 
2018/3/22, 33, , 24, 13, 
2018/3/23, 26, , 23, 9, 
2018/3/24, 33, , 23, , 
2018/3/25, 65, , 30, 15, 
2018/3/26, 35, , 37, 11, 
2018/3/27, 25, , 37, 9, 
2018/3/28, 44, , 36, 10, 
2018/3/29, 42, , 36, 14, 
2018/3/30, 40, , 38, 16, 
2018/3/31, 73, , 36, 7, 
2017/10/1, 16, , 26, 22, 6
2017/10/2, 35, , 32, 14, 4
2017/10/3, 28, , 23, , 2
2017/10/4, 17, , 19, 4, 3
2017/10/5, 11, , 27, 8, 3
2017/10/6, 17, , 39, 9, 4
2017/10/7, 17, , 32, 10, 4
2017/10/8, 31, , 27, 8, 2
