date, pm25, pm10, o3, no2, so2
2018/3/21, , , , 6, 1
2018/3/22, , , , 5, 
2018/3/23, , , , 5, 1
2018/3/24, , , , 12, 1
2018/3/25, , , , 5, 1
2018/3/26, , , , 9, 1
2018/3/27, , , , 6, 
2018/3/28, , , , 7, 
2018/3/29, , , , 10, 1
2018/3/30, , , , 13, 
2018/3/31, , , , 10, 1
2017/10/1, , , , 3, 
2017/10/2, , , , 2, 7
2017/10/3, , , , 4, 
2017/10/4, , , , 3, 
2017/10/5, , , , 3, 
2017/10/6, , , , 4, 
2017/10/7, , , , 2, 
2017/10/8, , , , 7, 
2017/10/9, , , , 7, 
2017/10/10, , , , 3, 
2017/10/11, , , , 4, 
2017/10/12, , , , 6, 
2017/10/13, , , , 4, 
2017/10/14, , , , 4, 
2017/10/15, , , , 5, 
2017/10/16, , , , 6, 
2017/10/17, , , , 6, 1
2017/10/18, , , , 19, 
2017/10/19, , , , 12, 
2017/10/20, , , , 6, 
2017/10/21, , , , 3, 1
2017/10/22, , , , 1, 2
2017/10/23, , , , 7, 1
2017/10/24, , , , 5, 1
2017/10/25, , , , 6, 1
2017/10/26, , , , 15, 1
2017/10/27, , , , 14, 1
2017/10/28, , , , 2, 1
2017/10/29, , , , 10, 1
2017/10/30, , , , 16, 2
2017/10/31, , , , 7, 1
2017/11/1, , , , 14, 1
2017/11/2, , , , 15, 
2017/11/3, , , , 12, 
2017/11/4, , , , 4, 
2017/11/5, , , , 7, 1
2017/11/6, , , , 11, 
2017/11/7, , , , 10, 6
2017/11/8, , , , 11, 
2017/11/9, , , , 8, 
2017/11/10, , , , 4, 
2017/11/11, , , , 13, 
2017/11/12, , , , 5, 2
2017/11/13, , , , 13, 2
2017/11/14, , , , 10, 2
2017/11/15, , , , 16, 1
2017/11/16, , , , 9, 1
2017/11/17, , , , 7, 1
2017/11/18, , , , 7, 1
2017/11/19, , , , 9, 1
2017/11/20, , , , 7, 1
2017/11/21, , , , 6, 
2017/11/23, , , , 6, 1
2017/11/24, , , , 13, 1
2017/11/25, , , , 4, 1
2017/11/26, , , , 3, 1
2017/11/27, , , , 6, 2
2017/11/28, , , , 17, 1
2017/11/29, , , , 10, 1
2017/11/30, , , , 10, 1
2017/12/1, , , , 12, 1
2017/12/2, , , , 6, 
2017/12/3, , , , 6, 
2017/12/4, , , , 7, 
2017/12/5, , , , 5, 
2017/12/6, , , , 9, 
2017/12/7, , , , 4, 
