date, pm25, o3
2017/6/30, 35, 17
2017/1/2, 56, 17
2017/1/3, 39, 25
2017/1/4, 13, 24
2017/1/5, 25, 21
2017/1/6, 41, 23
2017/1/7, 40, 24
2017/1/8, 29, 20
2017/1/9, 42, 24
2017/1/10, 39, 16
2017/1/11, 45, 23
2017/1/12, 44, 24
2017/1/13, 36, 17
2017/1/14, 63, 12
2017/1/15, 84, 6
2017/1/16, 63, 12
2017/1/17, 25, 25
2017/1/18, 37, 10
2017/1/19, 51, 8
2017/1/20, 35, 26
2017/1/21, 38, 16
2017/1/22, 38, 14
2017/1/23, 37, 22
2017/1/24, 30, 15
2017/1/25, 37, 16
2017/1/26, 23, 21
2017/1/27, 40, 23
2017/1/28, 49, 27
2017/1/29, 25, 25
2017/1/30, 29, 27
2017/1/31, 21, 26
2017/2/1, 22, 27
2017/2/2, 23, 27
2017/2/3, 30, 25
2017/2/4, 23, 21
2017/2/5, 52, 14
2017/2/6, 64, 16
2017/2/7, 50, 22
2017/2/8, 30, 28
2017/2/9, 26, 24
2017/2/10, 39, 30
2017/2/11, 60, 32
2017/2/12, 47, 30
2017/2/13, 27, 27
2017/2/14, 27, 30
2017/2/15, 20, 27
2017/2/16, 28, 36
2017/2/17, 30, 33
2017/2/18, 54, 31
2017/2/19, 65, 33
2017/2/20, 61, 34
2017/2/21, 37, 26
2017/2/22, 65, 13
2017/2/23, 44, 22
2017/2/24, 32, 26
2017/2/25, 28, 29
2017/2/26, 34, 34
2017/2/27, 46, 22
2017/2/28, 40, 26
2017/3/1, 36, 19
2017/3/2, 44, 30
2017/3/3, 27, 31
2017/3/4, 37, 30
2017/3/5, 37, 29
2017/3/6, 24, 33
2017/3/7, 43, 33
2017/3/8, 23, 29
2017/3/9, 25, 31
2017/3/10, 23, 30
2017/3/11, 24, 31
2017/3/12, 28, 28
2017/3/13, 34, 31
2017/3/14, 21, 32
2017/3/15, 26, 35
2017/3/16, 31, 27
2017/3/17, 42, 24
2017/3/18, 25, 30
2017/3/19, 30, 27
2017/3/20, 39, 30
2017/3/21, 36, 33
2017/3/22, 21, 25
2017/3/23, 28, 40
2017/3/24, 52, 35
2017/3/25, 29, 22
2017/3/26, 28, 17
2017/3/27, 22, 25
2017/3/28, 34, 27
2017/3/29, 30, 20
2017/3/30, 20, 26
2019/10/29, , 17
2019/10/30, , 20
2019/10/31, , 21
2019/11/1, , 20
2019/11/2, , 27
2019/11/3, , 22
2018/12/31, , 14
2019/2/3, , 15
2018/9/5, , 18
