date, pm25, o3, no2, so2, co
2018/12/6, 47, 26, 4, , 1
2018/12/7, 10, 19, 16, , 2
2018/12/8, 30, 23, 15, , 2
2018/12/9, 44, 25, 10, , 2
2018/12/10, 19, 15, 17, 1, 2
2018/12/11, 46, 20, 10, , 2
2018/12/12, 34, 20, 11, 1, 2
2018/12/13, 35, 13, 20, 1, 4
2018/12/14, 71, 18, 14, , 3
2018/12/15, 47, 17, 12, , 3
2018/12/16, 35, 20, 8, , 2
2018/12/17, 27, 24, 4, , 1
2018/12/18, 11, 9, 21, 1, 3
2018/12/19, 38, 10, 19, 1, 3
2018/12/20, 63, 18, 11, , 2
2018/12/21, 27, 25, 2, , 1
2018/12/22, 5, 26, 5, , 1
2018/12/23, 16, 23, 5, 1, 1
2018/12/24, 16, 26, 5, , 1
2018/12/25, 11, 18, 15, , 2
2018/12/26, 28, 24, 7, 1, 1
2018/12/27, 16, 19, 14, , 3
2018/12/28, 49, 27, 5, , 2
2018/12/29, 19, 18, 9, , 2
2018/12/30, 29, , , , 
2018/7/1, 55, 38, 3, , 2
2018/7/2, 52, 30, 3, , 1
2018/7/3, 18, 36, 6, , 2
2018/7/4, 21, 40, 5, , 2
2018/7/5, 37, 30, 1, , 1
2018/7/6, 20, 24, 2, , 
2018/7/7, 14, 36, 2, , 1
2018/7/8, 14, 45, 5, , 1
2018/7/9, 27, 36, 2, , 1
2018/7/10, 31, 24, 2, , 1
2018/7/11, 18, 28, 3, , 1
2018/7/12, 18, 29, 5, , 2
2018/7/13, 34, 33, 4, , 2
2018/7/14, 35, 32, 2, , 1
2018/7/15, 29, 44, 4, , 2
2018/7/16, 36, 30, 2, , 1
2018/7/17, 27, 22, 2, , 1
2018/7/18, 16, 35, 5, , 1
2018/7/19, 18, 40, 6, , 1
2018/7/20, 27, 51, 3, , 1
2018/7/21, 28, 30, 2, , 1
2018/7/22, 27, 22, 3, , 1
2018/7/23, 17, 17, 4, , 1
2018/7/25, 46, 30, 4, , 2
2018/7/26, 19, 35, 4, , 2
2018/7/27, 17, 20, 2, , 1
2018/7/28, 16, 21, 2, , 1
